Omega,27.52,1006.34,30.76,57.69,0.000000,0.000000,0.00,-3.0311,5.4827,11.5017,1.0930,0.4459,0.7290,128,175
Omega,27.56,1006.33,30.39,57.73,0.000000,0.000000,0.00,-0.6895,1.6328,9.4810,-0.4491,0.6066,-0.3757,128,176
Omega,27.57,1005.85,30.10,61.76,0.000000,0.000000,0.00,-4.7884,2.6097,9.0118,-0.9897,1.3494,-0.2937,120,177
Omega,27.59,1005.20,29.81,67.28,0.000000,0.000000,0.00,-1.9872,1.1923,7.9344,1.4175,-2.0444,0.7939,148,178
Omega,27.63,1006.33,29.97,57.76,0.000000,0.000000,0.00,-0.4980,-0.8811,6.9959,0.5970,0.2437,-0.1958,155,179
Omega,27.62,1005.50,29.70,64.73,0.000000,0.000000,0.00,-3.8738,1.7957,9.4044,-0.5577,0.0287,-1.6102,145,180
Omega,27.63,1006.36,29.57,57.53,0.000000,0.000000,0.00,-2.8587,-1.2689,8.6910,-1.1174,-0.6321,-1.3292,132,181
Omega,27.65,1006.33,29.44,57.76,0.000000,0.000000,0.00,-4.8171,1.6807,10.2472,0.1586,0.8099,1.5527,145,182
Omega,27.65,1006.30,29.40,58.05,0.000000,0.000000,0.00,-6.6559,2.2936,11.5975,0.0458,-0.1894,-1.2590,145,183
Omega,27.71,1006.33,29.34,57.78,0.000000,0.000000,0.00,-2.2218,1.0104,8.8202,1.4261,-0.1841,1.5346,127,184
Omega,27.72,1006.32,29.32,57.82,0.000000,0.000000,0.00,-1.8818,0.3448,8.3941,0.1469,-0.0309,-1.2366,168,185
Omega,27.77,1006.34,29.95,57.69,0.000000,0.000000,0.00,-1.2450,0.1963,8.0732,0.1469,0.0000,-0.1522,160,186
Omega,27.84,1006.34,29.95,57.71,0.000000,0.000000,0.00,-1.8100,3.1364,9.5577,-0.6492,0.5726,-0.7333,147,187
Omega,27.88,1006.32,29.99,57.84,0.000000,0.000000,0.00,-2.8060,0.9720,11.1474,-0.1256,-0.0383,-0.2341,147,188
Omega,27.93,1006.33,29.73,57.75,0.000000,0.000000,0.00,-5.1715,4.1659,9.8689,0.8631,0.9216,0.1394,154,189
Omega,27.99,1006.47,29.57,56.60,0.000000,0.000000,0.00,-5.5162,1.8340,9.5672,-1.2228,0.1415,1.6538,114,190
Omega,28.04,1006.44,29.30,56.63,0.000000,0.000000,0.00,-4.9943,2.4948,7.5130,-1.0302,1.1015,-0.6460,144,191
Omega,28.12,1006.37,29.13,57.47,0.000000,0.000000,0.00,-1.4605,0.7901,6.3015,0.0309,-0.2097,-2.7829,141,192
Omega,28.22,1006.41,29.23,57.12,0.000000,0.000000,0.00,-2.5235,1.8531,6.3925,0.6481,-0.5374,1.1973,119,193
Omega,28.33,1006.44,28.90,56.84,0.000000,0.000000,0.00,-3.2657,3.9552,8.3318,-0.1203,0.3757,-0.2916,141,194
